ABSOLUTE_LOAD,ACCELERATOR_POS_D,ACCELERATOR_POS_E,BAROMETRIC_PRESSURE,CALIBRATION_ID,CATALYST_TEMP_B1S1,CLEAR_DTC,COMMANDED_EQUIV_RATIO,CONTROL_MODULE_VOLTAGE,COOLANT_TEMP,CVN,DISTANCE_SINCE_DTC_CLEAR,DISTANCE_W_MIL,DTC_ABSOLUTE_LOAD,DTC_ACCELERATOR_POS_D,DTC_ACCELERATOR_POS_E,DTC_BAROMETRIC_PRESSURE,DTC_CATALYST_TEMP_B1S1,DTC_COMMANDED_EQUIV_RATIO,DTC_CONTROL_MODULE_VOLTAGE,DTC_COOLANT_TEMP,DTC_DISTANCE_SINCE_DTC_CLEAR,DTC_DISTANCE_W_MIL,DTC_ENGINE_LOAD,DTC_EVAPORATIVE_PURGE,DTC_FUEL_STATUS,DTC_FUEL_TYPE,DTC_INTAKE_PRESSURE,DTC_INTAKE_TEMP,DTC_LONG_FUEL_TRIM_1,DTC_O2_B1S2,DTC_O2_S1_WR_CURRENT,DTC_O2_SENSORS,DTC_OBD_COMPLIANCE,DTC_PIDS_B,DTC_PIDS_C,DTC_RELATIVE_THROTTLE_POS,DTC_RPM,DTC_RUN_TIME,DTC_SHORT_FUEL_TRIM_1,DTC_SPEED,DTC_STATUS,DTC_THROTTLE_ACTUATOR,DTC_THROTTLE_POS,DTC_THROTTLE_POS_B,DTC_TIMING_ADVANCE,DTC_WARMUPS_SINCE_DTC_CLEAR,ELM_VERSION,ELM_VOLTAGE,ENGINE_LOAD,EVAPORATIVE_PURGE,FUEL_STATUS,FUEL_TYPE,GET_CURRENT_DTC,GET_DTC,INTAKE_PRESSURE,INTAKE_TEMP,LONG_FUEL_TRIM_1,MIDS_A,MIDS_B,MIDS_C,MIDS_D,MIDS_E,MIDS_F,MONITOR_CATALYST_B1,MONITOR_MISFIRE_CYLINDER_1,MONITOR_MISFIRE_CYLINDER_2,MONITOR_MISFIRE_CYLINDER_3,MONITOR_MISFIRE_CYLINDER_4,MONITOR_O2_B1S1,MONITOR_O2_B1S2,O2_B1S2,O2_S1_WR_CURRENT,O2_SENSORS,OBD_COMPLIANCE,PIDS_9A,PIDS_A,PIDS_B,PIDS_C,RELATIVE_THROTTLE_POS,RPM,RUN_TIME,SHORT_FUEL_TRIM_1,SPEED,STATUS,THROTTLE_ACTUATOR,THROTTLE_POS,THROTTLE_POS_B,TIMING_ADVANCE,VIN,WARMUPS_SINCE_DTC_CLEAR
72.15686274509804 percent,34.11764705882353 percent,16.862745098039216 percent,0 kilopascal,bytearray(b'37805-5V6-D6'),586.8000000000001 degree_Celsius,,1.0150705 ratio,14.16 volt,80 degree_Celsius,f02cf04a,5107.0 kilometer,27.0 kilometer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ELM327 v1.5,14.2 volt,85.09803921568627 percent,87.05882352941177 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",Gasoline,[],"[('P0138', 'O2 Sensor Circuit High Voltage')]",80 kilopascal,34 degree_Celsius,8.59375 percent,11000000000000000000000000000001,10000000000000000000000000000001,00000000000000000000000000000001,00000000000000000000000000000001,00000000000000000000000000000001,01111000000000000000000000000000,Unknown : 0.0 volt [PASSED],"Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]",,,0.75 volt,-0.1171875 milliampere,"((), (False, False, False, False), (False, False, True, True))",India OBD II (IOBD II),0101010001000000000000000000000000000000,10111110001111101010100000010011,10000000000001011011000000010001,01111010110100001000000000000000,3.5294117647058822 percent,1170.0 revolutions_per_minute,1005.0 second,4.6875 percent,26.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0x7882891479d0>,6.666666666666667 percent,15.294117647058824 percent,31.764705882352942 percent,-1.0 degree,bytearray(b'MAKGK785FG4100583'),255.0 count
30.588235294117645 percent,18.823529411764707 percent,9.411764705882353 percent,0 kilopascal,bytearray(b'37805-5V6-D6'),613.8000000000001 degree_Celsius,,1.0108005 ratio,14.280000000000001 volt,80 degree_Celsius,f02cf04a,5107.0 kilometer,27.0 kilometer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ELM327 v1.5,14.0 volt,52.94117647058823 percent,27.058823529411764 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",Gasoline,[],"[('P0138', 'O2 Sensor Circuit High Voltage')]",76 kilopascal,34 degree_Celsius,8.59375 percent,11000000000000000000000000000001,10000000000000000000000000000001,00000000000000000000000000000001,00000000000000000000000000000001,00000000000000000000000000000001,01111000000000000000000000000000,Unknown : 0.0 volt [PASSED],"Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]",,,0.695 volt,0.08203125 milliampere,"((), (False, False, False, False), (False, False, True, True))",India OBD II (IOBD II),0101010001000000000000000000000000000000,10111110001111101010100000010011,10000000000001011011000000010001,01111010110100001000000000000000,17.647058823529413 percent,1815.0 revolutions_per_minute,1009.0 second,11.71875 percent,22.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0x788289149b10>,20.784313725490197 percent,25.88235294117647 percent,40.78431372549019 percent,10.5 degree,bytearray(b'MAKGK785FG4100583'),255.0 count
85.49019607843137 percent,35.294117647058826 percent,17.647058823529413 percent,0 kilopascal,bytearray(b'37805-5V6-D6'),623.6 degree_Celsius,,1.0278805 ratio,14.122 volt,80 degree_Celsius,f02cf04a,5107.0 kilometer,27.0 kilometer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ELM327 v1.5,14.3 volt,87.45098039215686 percent,99.6078431372549 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",Gasoline,[],"[('P0138', 'O2 Sensor Circuit High Voltage')]",87 kilopascal,34 degree_Celsius,8.59375 percent,11000000000000000000000000000001,10000000000000000000000000000001,00000000000000000000000000000001,00000000000000000000000000000001,00000000000000000000000000000001,01111000000000000000000000000000,Unknown : 0.0 volt [PASSED],"Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]",,Unknown : 0.548 volt [PASSED],0.305 volt,0.0234375 milliampere,"((), (False, False, False, False), (False, False, True, True))",India OBD II (IOBD II),0101010001000000000000000000000000000000,10111110001111101010100000010011,10000000000001011011000000010001,01111010110100001000000000000000,20.784313725490197 percent,1710.0 revolutions_per_minute,1014.0 second,10.15625 percent,30.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0x78828915c190>,22.745098039215687 percent,27.058823529411764 percent,41.96078431372549 percent,8.5 degree,bytearray(b'MAKGK785FG4100583'),255.0 count
85.49019607843137 percent,35.294117647058826 percent,17.647058823529413 percent,0 kilopascal,bytearray(b'37805-5V6-D6'),650.1 degree_Celsius,,1.0027485 ratio,14.117 volt,80 degree_Celsius,f02cf04a,5107.0 kilometer,27.0 kilometer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ELM327 v1.5,14.2 volt,60.3921568627451 percent,81.56862745098039 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",Gasoline,[],"[('P0138', 'O2 Sensor Circuit High Voltage')]",56 kilopascal,34 degree_Celsius,8.59375 percent,11000000000000000000000000000001,10000000000000000000000000000001,00000000000000000000000000000001,00000000000000000000000000000001,00000000000000000000000000000001,01111000000000000000000000000000,Unknown : 0.0 volt [PASSED],"Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]",,,0.61 volt,0.01953125 milliampere,"((), (False, False, False, False), (False, False, True, True))",India OBD II (IOBD II),0101010001000000000000000000000000000000,10111110001111101010100000010011,10000000000001011011000000010001,01111010110100001000000000000000,7.8431372549019605 percent,1112.0 revolutions_per_minute,1018.0 second,6.25 percent,35.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0x78828915df90>,8.627450980392156 percent,17.647058823529413 percent,34.11764705882353 percent,16.5 degree,bytearray(b'MAKGK785FG4100583'),255.0 count
52.549019607843135 percent,25.88235294117647 percent,12.549019607843137 percent,0 kilopascal,bytearray(b'37805-5V6-D6'),656.7 degree_Celsius,,1.0038465 ratio,14.185 volt,80 degree_Celsius,f02cf04a,5107.0 kilometer,27.0 kilometer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ELM327 v1.5,14.1 volt,69.01960784313725 percent,59.6078431372549 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",Gasoline,[],"[('P0138', 'O2 Sensor Circuit High Voltage')]",43 kilopascal,34 degree_Celsius,8.59375 percent,11000000000000000000000000000001,10000000000000000000000000000001,00000000000000000000000000000001,00000000000000000000000000000001,00000000000000000000000000000001,01111000000000000000000000000000,Unknown : 0.0 volt [PASSED],"Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]",,,0.43 volt,0.05078125 milliampere,"((), (False, False, False, False), (False, False, True, True))",India OBD II (IOBD II),0101010001000000000000000000000000000000,10111110001111101010100000010011,10000000000001011011000000010001,01111010110100001000000000000000,3.9215686274509802 percent,1131.0 revolutions_per_minute,1022.0 second,10.15625 percent,33.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0x78828915ffd0>,4.313725490196078 percent,14.901960784313726 percent,31.764705882352942 percent,-22.5 degree,bytearray(b'MAKGK785FG4100583'),255.0 count
24.313725490196077 percent,28.235294117647058 percent,14.509803921568627 percent,0 kilopascal,bytearray(b'37805-5V6-D6'),648.7 degree_Celsius,,0.936777 ratio,14.11 volt,81 degree_Celsius,f02cf04a,5107.0 kilometer,27.0 kilometer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ELM327 v1.5,14.2 volt,81.56862745098039 percent,89.80392156862744 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",Gasoline,[],"[('P0138', 'O2 Sensor Circuit High Voltage')]",81 kilopascal,34 degree_Celsius,8.59375 percent,11000000000000000000000000000001,10000000000000000000000000000001,00000000000000000000000000000001,00000000000000000000000000000001,00000000000000000000000000000001,01111000000000000000000000000000,Unknown : 0.0 volt [PASSED],"Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]",,,0.77 volt,-0.15234375 milliampere,"((), (False, False, False, False), (False, False, True, True))",India OBD II (IOBD II),0101010001000000000000000000000000000000,10111110001111101010100000010011,10000000000001011011000000010001,01111010110100001000000000000000,16.470588235294116 percent,1625.0 revolutions_per_minute,1026.0 second,10.9375 percent,35.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0x788289162190>,17.647058823529413 percent,23.529411764705884 percent,39.21568627450981 percent,8.0 degree,bytearray(b'MAKGK785FG4100583'),255.0 count
80.3921568627451 percent,32.549019607843135 percent,16.470588235294116 percent,0 kilopascal,bytearray(b'37805-5V6-D6'),662.2 degree_Celsius,,1.019371 ratio,14.222 volt,81 degree_Celsius,f02cf04a,5107.0 kilometer,27.0 kilometer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ELM327 v1.5,14.3 volt,63.13725490196079 percent,70.19607843137256 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",Gasoline,[],"[('P0138', 'O2 Sensor Circuit High Voltage')]",60 kilopascal,34 degree_Celsius,8.59375 percent,11000000000000000000000000000001,10000000000000000000000000000001,00000000000000000000000000000001,00000000000000000000000000000001,00000000000000000000000000000001,01111000000000000000000000000000,Unknown : 0.0 volt [PASSED],"Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]",,,0.7 volt,0.0 milliampere,"((), (False, False, False, False), (False, False, True, True))",India OBD II (IOBD II),0101010001000000000000000000000000000000,10111110001111101010100000010011,10000000000001011011000000010001,01111010110100001000000000000000,3.5294117647058822 percent,1061.0 revolutions_per_minute,1030.0 second,4.6875 percent,38.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0x788288f682d0>,3.9215686274509802 percent,14.509803921568627 percent,31.764705882352942 percent,4.0 degree,bytearray(b'MAKGK785FG4100583'),255.0 count
32.94117647058823 percent,18.823529411764707 percent,9.411764705882353 percent,0 kilopascal,bytearray(b'37805-5V6-D6'),663.4000000000001 degree_Celsius,,1.011258 ratio,14.217 volt,81 degree_Celsius,f02cf04a,5107.0 kilometer,27.0 kilometer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ELM327 v1.5,14.3 volt,22.745098039215687 percent,0.0 percent,"('Open loop due to engine load OR fuel cut due to deceleration', '')",Gasoline,[],"[('P0138', 'O2 Sensor Circuit High Voltage')]",23 kilopascal,34 degree_Celsius,8.59375 percent,11000000000000000000000000000001,10000000000000000000000000000001,00000000000000000000000000000001,00000000000000000000000000000001,00000000000000000000000000000001,01111000000000000000000000000000,Unknown : 0.0 volt [PASSED],"Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]",,,0.0 volt,1.41796875 milliampere,"((), (False, False, False, False), (False, False, True, True))",India OBD II (IOBD II),0101010001000000000000000000000000000000,10111110001111101010100000010011,10000000000001011011000000010001,01111010110100001000000000000000,3.9215686274509802 percent,1233.0 revolutions_per_minute,1034.0 second,0.0 percent,31.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0x788288f6a3d0>,4.313725490196078 percent,14.901960784313726 percent,31.764705882352942 percent,-25.0 degree,bytearray(b'MAKGK785FG4100583'),255.0 count
21.56862745098039 percent,18.823529411764707 percent,9.411764705882353 percent,0 kilopascal,bytearray(b'37805-5V6-D6'),637.4000000000001 degree_Celsius,,1.9988175 ratio,14.267 volt,81 degree_Celsius,f02cf04a,5107.0 kilometer,27.0 kilometer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ELM327 v1.5,14.3 volt,22.352941176470587 percent,0.0 percent,"('Open loop due to engine load OR fuel cut due to deceleration', '')",Gasoline,[],"[('P0138', 'O2 Sensor Circuit High Voltage')]",23 kilopascal,34 degree_Celsius,8.59375 percent,11000000000000000000000000000001,10000000000000000000000000000001,00000000000000000000000000000001,00000000000000000000000000000001,00000000000000000000000000000001,01111000000000000000000000000000,Unknown : 0.0 volt [PASSED],"Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]",,,0.0 volt,1.46484375 milliampere,"((), (False, False, False, False), (False, False, True, True))",India OBD II (IOBD II),0101010001000000000000000000000000000000,10111110001111101010100000010011,10000000000001011011000000010001,01111010110100001000000000000000,3.9215686274509802 percent,1202.0 revolutions_per_minute,1038.0 second,0.0 percent,23.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0x788288f74510>,7.0588235294117645 percent,16.470588235294116 percent,33.72549019607843 percent,6.0 degree,bytearray(b'MAKGK785FG4100583'),255.0 count
39.21568627450981 percent,31.764705882352942 percent,16.07843137254902 percent,0 kilopascal,bytearray(b'37805-5V6-D6'),616.6 degree_Celsius,,0.936777 ratio,14.26 volt,81 degree_Celsius,f02cf04a,5107.0 kilometer,27.0 kilometer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ELM327 v1.5,14.3 volt,73.72549019607843 percent,82.74509803921569 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",Gasoline,[],"[('P0138', 'O2 Sensor Circuit High Voltage')]",74 kilopascal,34 degree_Celsius,8.59375 percent,11000000000000000000000000000001,10000000000000000000000000000001,00000000000000000000000000000001,00000000000000000000000000000001,00000000000000000000000000000001,01111000000000000000000000000000,Unknown : 0.0 volt [PASSED],"Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]",,,0.68 volt,-0.15625 milliampere,"((), (False, False, False, False), (False, False, True, True))",India OBD II (IOBD II),0101010001000000000000000000000000000000,10111110001111101010100000010011,10000000000001011011000000010001,01111010110100001000000000000000,3.5294117647058822 percent,1291.0 revolutions_per_minute,1042.0 second,11.71875 percent,27.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0x788288f765d0>,3.9215686274509802 percent,14.509803921568627 percent,31.372549019607842 percent,4.0 degree,bytearray(b'MAKGK785FG4100583'),255.0 count
